epoch,length,reward,energy,policy_loss,value_loss,kl,entropy
0,5,35.234860851310934,16.2503169803674,-0.042990166548406705,329.6145443201065,0.02823629817721667,1.3721983913332223
0,4,26.107586497479783,11.696294210070745,-0.042990166548406705,329.6145443201065,0.02823629817721667,1.3721983913332223
0,3,16.890627661535685,-1.7706272555651523,-0.042990166548406705,329.6145443201065,0.02823629817721667,1.3721983913332223
0,4,25.486589847084716,-9.429921780533077,-0.042990166548406705,329.6145443201065,0.02823629817721667,1.3721983913332223
0,5,35.28271311618888,11.962400805610645,-0.042990166548406705,329.6145443201065,0.02823629817721667,1.3721983913332223
0,4,25.664109183383147,-8.435972158644603,-0.042990166548406705,329.6145443201065,0.02823629817721667,1.3721983913332223
0,6,44.54347278763987,33.832409758558676,-0.042990166548406705,329.6145443201065,0.02823629817721667,1.3721983913332223
0,4,25.560590586146304,-12.975308797952687,-0.042990166548406705,329.6145443201065,0.02823629817721667,1.3721983913332223
0,4,25.571420526689117,-33.02132323133757,-0.042990166548406705,329.6145443201065,0.02823629817721667,1.3721983913332223
0,6,44.41272723467937,35.57807402782221,-0.042990166548406705,329.6145443201065,0.02823629817721667,1.3721983913332223
0,5,34.604396373272486,8.42823009688217,-0.042990166548406705,329.6145443201065,0.02823629817721667,1.3721983913332223
0,5,35.32598642876049,18.236732131323866,-0.042990166548406705,329.6145443201065,0.02823629817721667,1.3721983913332223
0,9,72.41846614527454,48.076929372756325,-0.042990166548406705,329.6145443201065,0.02823629817721667,1.3721983913332223
0,4,25.738494345231178,-6.097177341587072,-0.042990166548406705,329.6145443201065,0.02823629817721667,1.3721983913332223
0,5,35.398107593053915,20.692182126153046,-0.042990166548406705,329.6145443201065,0.02823629817721667,1.3721983913332223
0,5,35.253472100789786,30.76408035121007,-0.042990166548406705,329.6145443201065,0.02823629817721667,1.3721983913332223
0,4,25.77888553431693,-4.745168869095842,-0.042990166548406705,329.6145443201065,0.02823629817721667,1.3721983913332223
0,4,25.817750467779682,-14.229392297163418,-0.042990166548406705,329.6145443201065,0.02823629817721667,1.3721983913332223
0,6,44.10060138682022,26.91093903550814,-0.042990166548406705,329.6145443201065,0.02823629817721667,1.3721983913332223
0,6,44.1891363695767,32.30102554264633,-0.042990166548406705,329.6145443201065,0.02823629817721667,1.3721983913332223
0,5,35.46368657418868,16.395701319119205,-0.042990166548406705,329.6145443201065,0.02823629817721667,1.3721983913332223
0,4,26.002533864595065,3.5158095480486917,-0.042990166548406705,329.6145443201065,0.02823629817721667,1.3721983913332223
0,5,35.26901522989973,20.428505032454517,-0.042990166548406705,329.6145443201065,0.02823629817721667,1.3721983913332223
0,5,35.20321896425435,23.637683336681675,-0.042990166548406705,329.6145443201065,0.02823629817721667,1.3721983913332223
0,4,26.234952511987842,7.7669680751478225,-0.042990166548406705,329.6145443201065,0.02823629817721667,1.3721983913332223
0,6,44.32002726676974,27.687489711599856,-0.042990166548406705,329.6145443201065,0.02823629817721667,1.3721983913332223
0,7,54.28540036172622,40.73218114612321,-0.042990166548406705,329.6145443201065,0.02823629817721667,1.3721983913332223
0,5,35.46285224799864,22.386500687119536,-0.042990166548406705,329.6145443201065,0.02823629817721667,1.3721983913332223
