epoch,length,reward,energy,policy_loss,value_loss,kl,entropy
0,6,44.80273001809998,34.13779415312938,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,4,25.667328899361426,-14.58847983567785,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,5,34.97880682810049,16.141006147770714,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,5,35.37880639095646,25.39512904354152,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,8,62.77611518001291,39.440380687482715,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,7,53.73731587463955,33.791886070744425,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,4,25.74148077423071,-14.213684197058747,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,5,35.14748205210204,20.434754945832978,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,11,91.24052485578498,97.56445078766549,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,4,25.39014085502734,-23.084743489451583,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,4,25.922178547472285,3.3586554532996375,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,4,25.708450435416346,-19.095242007968903,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,4,26.170196472608147,8.585564637114313,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,6,44.23501869685738,37.216605439712346,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,4,25.914520737696336,-6.847114860814596,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,5,35.247646712838886,11.75501977945504,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,3,16.773337774795767,-1.346035113724934,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,5,35.045642004755166,13.542371472318187,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,5,34.791015463481955,-10.413798891103898,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,6,44.30977646002166,20.34118416621972,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,8,62.78672183044578,40.917716925238004,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,6,43.87892770318763,26.887569539128354,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,11,91.27175779105181,99.3199656994121,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,9,71.8913627720812,60.65730176507716,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,5,34.60141419268033,7.190746626625748,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,5,35.66765690049092,28.528116557727966,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,6,44.632170817302836,38.35978688687332,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,9,72.19344374990786,55.85433797231007,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,5,35.1583002762433,11.749675744147865,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,4,25.96424216799953,9.986336306585121,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,4,25.352579803318775,-16.748884868268398,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,5,35.39445249986937,4.1023615530063715,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,3,16.883241163363557,0.3666552823090825,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,4,26.18097056148747,10.926606140941779,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,5,35.27492946101161,17.116034315128488,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,6,44.903454664620114,42.48351670853465,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,8,62.033798135161234,10.26465574146225,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,5,35.05046384359214,8.472075587842262,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,4,26.12167981553926,10.17638558400493,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,3,16.838216320840743,-2.559797557214779,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,5,34.87750971863364,7.5508181836957995,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,4,25.7586039490578,-5.884593343436844,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,4,25.878667343352266,-0.7932960119528385,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,4,26.134442947229033,8.620049778106265,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,4,26.00922170266005,8.46309513128794,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,7,53.47572721110678,51.92930815672151,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,7,53.37387720610292,44.97384115807649,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,9,72.82275200748423,78.02283077771581,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,4,26.179130360801683,0.7727165021395521,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,4,26.008311495198463,-0.08604232784702326,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,10,81.65273228995271,46.59618259996145,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,6,44.59624489068119,46.294869468832474,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,4,26.236229770124353,11.04437327503593,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,8,63.42619970508844,52.98657487411867,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,8,63.46435090808937,72.61363255459271,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,7,53.55348486897864,37.82957674449793,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,4,25.717719978348534,-4.595261806644071,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,4,25.48475090000832,-23.831573291829237,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
0,7,54.23360165540889,52.612064266295654,-2.7939677238464355e-09,-466.6028137207031,0.00951132457703352,1.433431625366211
