epoch,length,reward,energy,policy_loss,value_loss,kl,entropy
0,4,26.02007373503553,-1.9650769456460964,-1.3504177331924438e-08,464.9502258300781,0.010266738012433052,1.4235832691192627
0,4,25.436391120040486,-33.01306368588235,-1.3504177331924438e-08,464.9502258300781,0.010266738012433052,1.4235832691192627
0,5,35.17233215724652,7.971455560498736,-1.3504177331924438e-08,464.9502258300781,0.010266738012433052,1.4235832691192627
0,4,25.781833125238546,2.560049409586791,-1.3504177331924438e-08,464.9502258300781,0.010266738012433052,1.4235832691192627
0,4,25.305673177501497,-29.4571471344803,-1.3504177331924438e-08,464.9502258300781,0.010266738012433052,1.4235832691192627
0,6,44.68104566661431,46.04129314305397,-1.3504177331924438e-08,464.9502258300781,0.010266738012433052,1.4235832691192627
0,8,63.103064286606795,61.43227803389788,-1.3504177331924438e-08,464.9502258300781,0.010266738012433052,1.4235832691192627
0,6,44.001785973324324,33.6515986889763,-1.3504177331924438e-08,464.9502258300781,0.010266738012433052,1.4235832691192627
0,5,34.98394521068878,18.83877276562463,-1.3504177331924438e-08,464.9502258300781,0.010266738012433052,1.4235832691192627
0,6,44.52036587693505,40.1975059188324,-1.3504177331924438e-08,464.9502258300781,0.010266738012433052,1.4235832691192627
0,4,26.176235463879802,10.46072518168242,-1.3504177331924438e-08,464.9502258300781,0.010266738012433052,1.4235832691192627
0,6,44.5220039819183,46.70197875292479,-1.3504177331924438e-08,464.9502258300781,0.010266738012433052,1.4235832691192627
0,4,26.093064016244508,5.3826113545252685,-1.3504177331924438e-08,464.9502258300781,0.010266738012433052,1.4235832691192627
0,6,44.63340266453789,38.128545188357606,-1.3504177331924438e-08,464.9502258300781,0.010266738012433052,1.4235832691192627
0,4,26.292946319233305,17.860164280859145,-1.3504177331924438e-08,464.9502258300781,0.010266738012433052,1.4235832691192627
0,4,25.661394635669907,-19.807166639750257,-1.3504177331924438e-08,464.9502258300781,0.010266738012433052,1.4235832691192627
0,5,35.10584032851724,-2.862192479913965,-1.3504177331924438e-08,464.9502258300781,0.010266738012433052,1.4235832691192627
0,4,25.43444391504116,-34.04964831357158,-1.3504177331924438e-08,464.9502258300781,0.010266738012433052,1.4235832691192627
0,8,63.45515900988441,65.41333764670348,-1.3504177331924438e-08,464.9502258300781,0.010266738012433052,1.4235832691192627
0,5,34.89879761471899,4.56618224549241,-1.3504177331924438e-08,464.9502258300781,0.010266738012433052,1.4235832691192627
0,4,25.96999601076221,9.389355022043693,-1.3504177331924438e-08,464.9502258300781,0.010266738012433052,1.4235832691192627
0,6,44.69790871470561,33.60440641948114,-1.3504177331924438e-08,464.9502258300781,0.010266738012433052,1.4235832691192627
0,4,25.866127430730202,-3.1532109613974146,-1.3504177331924438e-08,464.9502258300781,0.010266738012433052,1.4235832691192627
0,4,25.80946987195987,-5.689661475722245,-1.3504177331924438e-08,464.9502258300781,0.010266738012433052,1.4235832691192627
0,10,82.04247246731471,94.04776828701227,-1.3504177331924438e-08,464.9502258300781,0.010266738012433052,1.4235832691192627
0,5,34.7815401754011,-19.554179822764628,-1.3504177331924438e-08,464.9502258300781,0.010266738012433052,1.4235832691192627
0,6,44.49321029385563,35.79367842739862,-1.3504177331924438e-08,464.9502258300781,0.010266738012433052,1.4235832691192627
0,7,53.881328975192474,52.49474807954261,-1.3504177331924438e-08,464.9502258300781,0.010266738012433052,1.4235832691192627
0,4,26.207957409000368,12.288072552278274,-1.3504177331924438e-08,464.9502258300781,0.010266738012433052,1.4235832691192627
0,4,25.848413963057375,-8.59947440251132,-1.3504177331924438e-08,464.9502258300781,0.010266738012433052,1.4235832691192627
0,4,25.95223467101494,-3.518072045740233,-1.3504177331924438e-08,464.9502258300781,0.010266738012433052,1.4235832691192627
0,4,25.995187207569355,6.650815536979027,-1.3504177331924438e-08,464.9502258300781,0.010266738012433052,1.4235832691192627
0,4,25.554216046790597,-29.541353986151407,-1.3504177331924438e-08,464.9502258300781,0.010266738012433052,1.4235832691192627
0,4,25.672495443169986,-15.40690372179597,-1.3504177331924438e-08,464.9502258300781,0.010266738012433052,1.4235832691192627
0,6,44.588648329888244,31.56324985532213,-1.3504177331924438e-08,464.9502258300781,0.010266738012433052,1.4235832691192627
0,4,25.833118348197488,-1.4764583557601774,-1.3504177331924438e-08,464.9502258300781,0.010266738012433052,1.4235832691192627
0,7,53.95083444117484,48.38524684289919,-1.3504177331924438e-08,464.9502258300781,0.010266738012433052,1.4235832691192627
0,4,26.221750332564042,15.29144454196677,-1.3504177331924438e-08,464.9502258300781,0.010266738012433052,1.4235832691192627
0,8,63.39850404710783,58.31205448394313,-1.3504177331924438e-08,464.9502258300781,0.010266738012433052,1.4235832691192627
